timestamp,tool_id,wafer_id,step,svid,value
2025-06-28 23:52:43,ETCH01,WFR00069,ETCH,SVID_003,100.29
2025-06-28 23:52:43,ETCH01,WFR00069,ETCH,SVID_004,88.59
2025-06-28 23:52:43,ETCH01,WFR00069,ETCH,SVID_005,99.49
2025-06-28 23:45:32,ETCH01,WFR00046,ETCH,SVID_001,100.21
2025-06-28 23:45:32,ETCH01,WFR00046,ETCH,SVID_002,104.26
2025-06-28 23:45:32,ETCH01,WFR00046,ETCH,SVID_003,96.9
2025-06-28 23:45:32,ETCH01,WFR00046,ETCH,SVID_004,96.32
2025-06-28 23:45:32,ETCH01,WFR00046,ETCH,SVID_005,102.9
2025-06-28 23:08:46,LITHO01,WFR00046,CLEAN,SVID_001,111.87
2025-06-28 23:08:46,LITHO01,WFR00046,CLEAN,SVID_002,98.45
2025-06-28 23:08:46,LITHO01,WFR00046,CLEAN,SVID_003,96.87
2025-06-28 23:08:46,LITHO01,WFR00046,CLEAN,SVID_004,89.04
2025-06-28 23:08:46,LITHO01,WFR00046,CLEAN,SVID_005,104.26
2025-06-28 23:48:01,LITHO01,WFR00022,PHOTO,SVID_001,95.06
2025-06-28 23:48:01,LITHO01,WFR00022,PHOTO,SVID_002,95.14
2025-06-28 23:48:01,LITHO01,WFR00022,PHOTO,SVID_003,100.4
2025-06-28 23:48:01,LITHO01,WFR00022,PHOTO,SVID_004,107.62
2025-06-28 23:48:01,LITHO01,WFR00022,PHOTO,SVID_005,87.72
2025-06-28 23:35:25,LITHO01,WFR00063,ETCH,SVID_001,99.07
2025-06-28 23:35:25,LITHO01,WFR00063,ETCH,SVID_002,99.76
2025-06-28 23:35:25,LITHO01,WFR00063,ETCH,SVID_003,94.69
2025-06-28 23:35:25,LITHO01,WFR00063,ETCH,SVID_004,96.73
2025-06-28 23:35:25,LITHO01,WFR00063,ETCH,SVID_005,96.13
2025-06-28 23:42:23,ETCH01,WFR00012,MEASURE,SVID_001,98.25
2025-06-28 23:42:23,ETCH01,WFR00012,MEASURE,SVID_002,105.28
2025-06-28 23:42:23,ETCH01,WFR00012,MEASURE,SVID_003,103.27
2025-06-28 23:42:23,ETCH01,WFR00012,MEASURE,SVID_004,95.63
2025-06-28 23:42:23,ETCH01,WFR00012,MEASURE,SVID_005,99.98
2025-06-28 23:18:13,LITHO01,WFR00085,PHOTO,SVID_001,97.8
2025-06-28 23:18:13,LITHO01,WFR00085,PHOTO,SVID_002,107.91
2025-06-28 23:18:13,LITHO01,WFR00085,PHOTO,SVID_003,98.06
2025-06-28 23:18:13,LITHO01,WFR00085,PHOTO,SVID_004,96.66
2025-06-28 23:18:13,LITHO01,WFR00085,PHOTO,SVID_005,106.98
2025-06-28 23:47:13,ETCH02,WFR00058,MEASURE,SVID_001,93.45
2025-06-28 23:47:13,ETCH02,WFR00058,MEASURE,SVID_002,100.14
2025-06-28 23:47:13,ETCH02,WFR00058,MEASURE,SVID_003,100.64
2025-06-28 23:47:13,ETCH02,WFR00058,MEASURE,SVID_004,98.19
2025-06-28 23:47:13,ETCH02,WFR00058,MEASURE,SVID_005,98.81
2025-06-28 23:52:22,ETCH02,WFR00069,CLEAN,SVID_001,98.09
2025-06-28 23:52:22,ETCH02,WFR00069,CLEAN,SVID_002,97.93
2025-06-28 23:52:22,ETCH02,WFR00069,CLEAN,SVID_003,95.86
2025-06-28 23:52:22,ETCH02,WFR00069,CLEAN,SVID_004,97.27
2025-06-28 23:52:22,ETCH02,WFR00069,CLEAN,SVID_005,87.49
2025-06-28 23:15:38,LITHO01,WFR00005,PHOTO,SVID_001,103.42
2025-06-28 23:15:38,LITHO01,WFR00005,PHOTO,SVID_002,97.12
2025-06-28 23:15:38,LITHO01,WFR00005,PHOTO,SVID_003,103.78
2025-06-28 23:15:38,LITHO01,WFR00005,PHOTO,SVID_004,102.5
2025-06-28 23:15:38,LITHO01,WFR00005,PHOTO,SVID_005,95.11
2025-06-28 23:53:53,ETCH01,WFR00065,CLEAN,SVID_001,91.65
2025-06-28 23:53:53,ETCH01,WFR00065,CLEAN,SVID_002,102.72
2025-06-28 23:53:53,ETCH01,WFR00065,CLEAN,SVID_003,96.69
2025-06-28 23:53:53,ETCH01,WFR00065,CLEAN,SVID_004,102.85
2025-06-28 23:53:53,ETCH01,WFR00065,CLEAN,SVID_005,96.18
2025-06-28 23:44:18,ETCH01,WFR00019,ETCH,SVID_001,90.98
2025-06-28 23:44:18,ETCH01,WFR00019,ETCH,SVID_002,101.3
2025-06-28 23:44:18,ETCH01,WFR00019,ETCH,SVID_003,95.48
2025-06-28 23:44:18,ETCH01,WFR00019,ETCH,SVID_004,103.19
2025-06-28 23:44:18,ETCH01,WFR00019,ETCH,SVID_005,91.69
2025-06-28 23:41:37,LITHO01,WFR00099,ETCH,SVID_001,91.35
2025-06-28 23:41:37,LITHO01,WFR00099,ETCH,SVID_002,106.21
2025-06-28 23:41:37,LITHO01,WFR00099,ETCH,SVID_003,110.34
2025-06-28 23:41:37,LITHO01,WFR00099,ETCH,SVID_004,90.28
2025-06-28 23:41:37,LITHO01,WFR00099,ETCH,SVID_005,93.0
2025-06-28 23:30:13,ETCH02,WFR00083,ETCH,SVID_001,101.15
2025-06-28 23:30:13,ETCH02,WFR00083,ETCH,SVID_002,105.53
2025-06-28 23:30:13,ETCH02,WFR00083,ETCH,SVID_003,103.86
2025-06-28 23:30:13,ETCH02,WFR00083,ETCH,SVID_004,96.38
2025-06-28 23:30:13,ETCH02,WFR00083,ETCH,SVID_005,112.17
2025-06-28 23:26:29,LITHO01,WFR00034,PHOTO,SVID_001,100.85
2025-06-28 23:26:29,LITHO01,WFR00034,PHOTO,SVID_002,100.45
2025-06-28 23:26:29,LITHO01,WFR00034,PHOTO,SVID_003,102.44
2025-06-28 23:26:29,LITHO01,WFR00034,PHOTO,SVID_004,107.9
2025-06-28 23:26:29,LITHO01,WFR00034,PHOTO,SVID_005,99.4
2025-06-28 23:55:16,ETCH01,WFR00013,MEASURE,SVID_001,100.57
2025-06-28 23:55:16,ETCH01,WFR00013,MEASURE,SVID_002,97.79
2025-06-28 23:55:16,ETCH01,WFR00013,MEASURE,SVID_003,102.29
2025-06-28 23:55:16,ETCH01,WFR00013,MEASURE,SVID_004,103.27
2025-06-28 23:55:16,ETCH01,WFR00013,MEASURE,SVID_005,93.54
2025-06-28 23:37:23,ETCH02,WFR00003,ETCH,SVID_001,108.55
2025-06-28 23:37:23,ETCH02,WFR00003,ETCH,SVID_002,104.12
2025-06-28 23:37:23,ETCH02,WFR00003,ETCH,SVID_003,108.86
2025-06-28 23:37:23,ETCH02,WFR00003,ETCH,SVID_004,98.01
2025-06-28 23:37:23,ETCH02,WFR00003,ETCH,SVID_005,101.25
2025-06-28 23:44:21,ETCH01,WFR00022,CLEAN,SVID_001,104.03
2025-06-28 23:44:21,ETCH01,WFR00022,CLEAN,SVID_002,90.7
2025-06-28 23:44:21,ETCH01,WFR00022,CLEAN,SVID_003,104.98
2025-06-28 23:44:21,ETCH01,WFR00022,CLEAN,SVID_004,103.43
2025-06-28 23:44:21,ETCH01,WFR00022,CLEAN,SVID_005,88.3
2025-06-28 23:40:41,ETCH01,WFR00050,CLEAN,SVID_001,90.66
2025-06-28 23:40:41,ETCH01,WFR00050,CLEAN,SVID_002,96.18
2025-06-28 23:40:41,ETCH01,WFR00050,CLEAN,SVID_003,104.58
2025-06-28 23:40:41,ETCH01,WFR00050,CLEAN,SVID_004,105.45
2025-06-28 23:40:41,ETCH01,WFR00050,CLEAN,SVID_005,108.53
2025-06-28 23:51:08,LITHO01,WFR00035,ETCH,SVID_001,99.84
2025-06-28 23:51:08,LITHO01,WFR00035,ETCH,SVID_002,104.14
2025-06-28 23:51:08,LITHO01,WFR00035,ETCH,SVID_003,105.05
2025-06-28 23:51:08,LITHO01,WFR00035,ETCH,SVID_004,97.52
2025-06-28 23:51:08,LITHO01,WFR00035,ETCH,SVID_005,101.94
2025-06-28 23:16:27,ETCH02,WFR00065,PHOTO,SVID_001,98.26
2025-06-28 23:16:27,ETCH02,WFR00065,PHOTO,SVID_002,104.15
2025-06-28 23:16:27,ETCH02,WFR00065,PHOTO,SVID_003,106.43
2025-06-28 23:16:27,ETCH02,WFR00065,PHOTO,SVID_004,97.78
2025-06-28 23:16:27,ETCH02,WFR00065,PHOTO,SVID_005,97.86
2025-06-28 23:09:25,ETCH01,WFR00001,CLEAN,SVID_001,97.24
2025-06-28 23:09:25,ETCH01,WFR00001,CLEAN,SVID_002,106.65
2025-06-28 23:09:25,ETCH01,WFR00001,CLEAN,SVID_003,110.0
2025-06-28 23:09:25,ETCH01,WFR00001,CLEAN,SVID_004,103.59
2025-06-28 23:09:25,ETCH01,WFR00001,CLEAN,SVID_005,107.84
2025-06-28 23:51:08,LITHO01,WFR00073,MEASURE,SVID_001,97.97
2025-06-28 23:51:08,LITHO01,WFR00073,MEASURE,SVID_002,92.74
2025-06-28 23:51:08,LITHO01,WFR00073,MEASURE,SVID_003,104.07
2025-06-28 23:51:08,LITHO01,WFR00073,MEASURE,SVID_004,92.49
2025-06-28 23:51:08,LITHO01,WFR00073,MEASURE,SVID_005,98.66
2025-06-28 23:13:46,LITHO01,WFR00075,MEASURE,SVID_001,97.8
2025-06-28 23:13:46,LITHO01,WFR00075,MEASURE,SVID_002,96.99
2025-06-28 23:13:46,LITHO01,WFR00075,MEASURE,SVID_003,106.51
2025-06-28 23:13:46,LITHO01,WFR00075,MEASURE,SVID_004,96.86
2025-06-28 23:13:46,LITHO01,WFR00075,MEASURE,SVID_005,97.52
2025-06-28 23:59:03,ETCH02,WFR00086,ETCH,SVID_001,100.28
2025-06-28 23:59:03,ETCH02,WFR00086,ETCH,SVID_002,105.47
2025-06-28 23:59:03,ETCH02,WFR00086,ETCH,SVID_003,91.54
2025-06-28 23:59:03,ETCH02,WFR00086,ETCH,SVID_004,107.65
2025-06-28 23:59:03,ETCH02,WFR00086,ETCH,SVID_005,99.21
2025-06-28 23:17:25,ETCH01,WFR00025,ETCH,SVID_001,97.87
2025-06-28 23:17:25,ETCH01,WFR00025,ETCH,SVID_002,105.26
2025-06-28 23:17:25,ETCH01,WFR00025,ETCH,SVID_003,98.76
2025-06-28 23:17:25,ETCH01,WFR00025,ETCH,SVID_004,99.67
2025-06-28 23:17:25,ETCH01,WFR00025,ETCH,SVID_005,104.04
2025-06-28 23:52:38,LITHO01,WFR00033,CLEAN,SVID_001,98.7
2025-06-28 23:52:38,LITHO01,WFR00033,CLEAN,SVID_002,92.48
2025-06-28 23:52:38,LITHO01,WFR00033,CLEAN,SVID_003,98.77
2025-06-28 23:52:38,LITHO01,WFR00033,CLEAN,SVID_004,98.64
2025-06-28 23:52:38,LITHO01,WFR00033,CLEAN,SVID_005,86.52
2025-06-28 23:08:53,ETCH01,WFR00048,ETCH,SVID_001,99.73
2025-06-28 23:08:53,ETCH01,WFR00048,ETCH,SVID_002,95.47
2025-06-28 23:08:53,ETCH01,WFR00048,ETCH,SVID_003,96.4
2025-06-28 23:08:53,ETCH01,WFR00048,ETCH,SVID_004,100.39
2025-06-28 23:08:53,ETCH01,WFR00048,ETCH,SVID_005,92.58
2025-06-28 23:19:19,ETCH01,WFR00083,ETCH,SVID_001,105.54
2025-06-28 23:19:19,ETCH01,WFR00083,ETCH,SVID_002,100.88
2025-06-28 23:19:19,ETCH01,WFR00083,ETCH,SVID_003,93.3
2025-06-28 23:19:19,ETCH01,WFR00083,ETCH,SVID_004,100.74
2025-06-28 23:19:19,ETCH01,WFR00083,ETCH,SVID_005,94.7
2025-06-28 23:23:42,ETCH02,WFR00086,CLEAN,SVID_001,94.41
2025-06-28 23:23:42,ETCH02,WFR00086,CLEAN,SVID_002,99.43
2025-06-28 23:23:42,ETCH02,WFR00086,CLEAN,SVID_003,100.78
2025-06-28 23:23:42,ETCH02,WFR00086,CLEAN,SVID_004,112.85
2025-06-28 23:23:42,ETCH02,WFR00086,CLEAN,SVID_005,94.46
2025-06-28 23:31:05,ETCH02,WFR00000,PHOTO,SVID_001,106.94
2025-06-28 23:31:05,ETCH02,WFR00000,PHOTO,SVID_002,86.7
2025-06-28 23:31:05,ETCH02,WFR00000,PHOTO,SVID_003,89.61
2025-06-28 23:31:05,ETCH02,WFR00000,PHOTO,SVID_004,93.8
2025-06-28 23:31:05,ETCH02,WFR00000,PHOTO,SVID_005,94.11
2025-06-28 23:08:45,ETCH01,WFR00007,ETCH,SVID_001,101.02
2025-06-28 23:08:45,ETCH01,WFR00007,ETCH,SVID_002,99.25
2025-06-28 23:08:45,ETCH01,WFR00007,ETCH,SVID_003,102.64
2025-06-28 23:08:45,ETCH01,WFR00007,ETCH,SVID_004,104.17
2025-06-28 23:08:45,ETCH01,WFR00007,ETCH,SVID_005,93.37
2025-06-29 00:06:58,ETCH01,WFR00086,CLEAN,SVID_001,106.11
2025-06-29 00:06:58,ETCH01,WFR00086,CLEAN,SVID_002,89.13
2025-06-29 00:06:58,ETCH01,WFR00086,CLEAN,SVID_003,96.15
2025-06-29 00:06:58,ETCH01,WFR00086,CLEAN,SVID_004,96.88
2025-06-29 00:06:58,ETCH01,WFR00086,CLEAN,SVID_005,112.86
2025-06-28 23:58:45,ETCH01,WFR00066,CLEAN,SVID_001,100.75
2025-06-28 23:58:45,ETCH01,WFR00066,CLEAN,SVID_002,104.31
2025-06-28 23:58:45,ETCH01,WFR00066,CLEAN,SVID_003,103.12
2025-06-28 23:58:45,ETCH01,WFR00066,CLEAN,SVID_004,100.07
2025-06-28 23:58:45,ETCH01,WFR00066,CLEAN,SVID_005,100.31
2025-06-28 23:33:14,ETCH02,WFR00015,MEASURE,SVID_001,94.59
2025-06-28 23:33:14,ETCH02,WFR00015,MEASURE,SVID_002,103.08
2025-06-28 23:33:14,ETCH02,WFR00015,MEASURE,SVID_003,102.97
2025-06-28 23:33:14,ETCH02,WFR00015,MEASURE,SVID_004,98.45
2025-06-28 23:33:14,ETCH02,WFR00015,MEASURE,SVID_005,101.63
2025-06-28 23:55:33,ETCH02,WFR00001,ETCH,SVID_001,93.74
2025-06-28 23:55:33,ETCH02,WFR00001,ETCH,SVID_002,92.51
2025-06-28 23:55:33,ETCH02,WFR00001,ETCH,SVID_003,105.7
2025-06-28 23:55:33,ETCH02,WFR00001,ETCH,SVID_004,97.71
2025-06-28 23:55:33,ETCH02,WFR00001,ETCH,SVID_005,105.44
2025-06-28 23:46:19,LITHO01,WFR00011,MEASURE,SVID_001,105.93
2025-06-28 23:46:19,LITHO01,WFR00011,MEASURE,SVID_002,96.65
2025-06-28 23:46:19,LITHO01,WFR00011,MEASURE,SVID_003,104.75
2025-06-28 23:46:19,LITHO01,WFR00011,MEASURE,SVID_004,98.2
2025-06-28 23:46:19,LITHO01,WFR00011,MEASURE,SVID_005,98.22
2025-06-28 23:09:58,ETCH02,WFR00058,PHOTO,SVID_001,101.29
2025-06-28 23:09:58,ETCH02,WFR00058,PHOTO,SVID_002,99.68
2025-06-28 23:09:58,ETCH02,WFR00058,PHOTO,SVID_003,93.29
2025-06-28 23:09:58,ETCH02,WFR00058,PHOTO,SVID_004,108.51
2025-06-28 23:09:58,ETCH02,WFR00058,PHOTO,SVID_005,100.44
2025-06-29 00:02:23,ETCH02,WFR00024,CLEAN,SVID_001,100.85
2025-06-29 00:02:23,ETCH02,WFR00024,CLEAN,SVID_002,99.08
2025-06-29 00:02:23,ETCH02,WFR00024,CLEAN,SVID_003,100.09
2025-06-29 00:02:23,ETCH02,WFR00024,CLEAN,SVID_004,101.74
2025-06-29 00:02:23,ETCH02,WFR00024,CLEAN,SVID_005,97.3
2025-06-28 23:44:06,LITHO01,WFR00069,PHOTO,SVID_001,96.11
2025-06-28 23:44:06,LITHO01,WFR00069,PHOTO,SVID_002,100.98
2025-06-28 23:44:06,LITHO01,WFR00069,PHOTO,SVID_003,95.11
2025-06-28 23:44:06,LITHO01,WFR00069,PHOTO,SVID_004,102.04
2025-06-28 23:44:06,LITHO01,WFR00069,PHOTO,SVID_005,91.49
2025-06-28 23:13:32,ETCH01,WFR00075,CLEAN,SVID_001,101.28
2025-06-28 23:13:32,ETCH01,WFR00075,CLEAN,SVID_002,104.91
2025-06-28 23:13:32,ETCH01,WFR00075,CLEAN,SVID_003,108.33
2025-06-28 23:13:32,ETCH01,WFR00075,CLEAN,SVID_004,105.07
2025-06-28 23:13:32,ETCH01,WFR00075,CLEAN,SVID_005,90.8
2025-06-28 23:10:00,ETCH02,WFR00045,MEASURE,SVID_001,93.6
2025-06-28 23:10:00,ETCH02,WFR00045,MEASURE,SVID_002,102.59
2025-06-28 23:10:00,ETCH02,WFR00045,MEASURE,SVID_003,96.37
2025-06-28 23:10:00,ETCH02,WFR00045,MEASURE,SVID_004,100.93
2025-06-28 23:10:00,ETCH02,WFR00045,MEASURE,SVID_005,96.22
2025-06-28 23:29:50,ETCH02,WFR00028,ETCH,SVID_001,104.12
2025-06-28 23:29:50,ETCH02,WFR00028,ETCH,SVID_002,99.38
2025-06-28 23:29:50,ETCH02,WFR00028,ETCH,SVID_003,103.74
2025-06-28 23:29:50,ETCH02,WFR00028,ETCH,SVID_004,107.5
2025-06-28 23:29:50,ETCH02,WFR00028,ETCH,SVID_005,99.36
2025-06-29 00:04:14,ETCH02,WFR00021,ETCH,SVID_001,102.78
2025-06-29 00:04:14,ETCH02,WFR00021,ETCH,SVID_002,103.04
2025-06-29 00:04:14,ETCH02,WFR00021,ETCH,SVID_003,92.4
2025-06-29 00:04:14,ETCH02,WFR00021,ETCH,SVID_004,99.97
2025-06-29 00:04:14,ETCH02,WFR00021,ETCH,SVID_005,96.71
2025-06-28 23:10:24,ETCH01,WFR00097,ETCH,SVID_001,89.4
2025-06-28 23:10:24,ETCH01,WFR00097,ETCH,SVID_002,98.25
2025-06-28 23:10:24,ETCH01,WFR00097,ETCH,SVID_003,94.77
2025-06-28 23:10:24,ETCH01,WFR00097,ETCH,SVID_004,91.1
2025-06-28 23:10:24,ETCH01,WFR00097,ETCH,SVID_005,103.84
2025-06-28 23:10:01,ETCH01,WFR00038,CLEAN,SVID_001,108.01
2025-06-28 23:10:01,ETCH01,WFR00038,CLEAN,SVID_002,98.46
2025-06-28 23:10:01,ETCH01,WFR00038,CLEAN,SVID_003,96.71
2025-06-28 23:10:01,ETCH01,WFR00038,CLEAN,SVID_004,103.32
2025-06-28 23:10:01,ETCH01,WFR00038,CLEAN,SVID_005,105.05
2025-06-28 23:30:12,ETCH01,WFR00046,MEASURE,SVID_001,106.42
2025-06-28 23:30:12,ETCH01,WFR00046,MEASURE,SVID_002,103.45
2025-06-28 23:30:12,ETCH01,WFR00046,MEASURE,SVID_003,104.19
2025-06-28 23:30:12,ETCH01,WFR00046,MEASURE,SVID_004,106.84
2025-06-28 23:30:12,ETCH01,WFR00046,MEASURE,SVID_005,106.77
2025-06-29 00:03:50,ETCH01,WFR00025,CLEAN,SVID_001,105.14
2025-06-29 00:03:50,ETCH01,WFR00025,CLEAN,SVID_002,102.15
2025-06-29 00:03:50,ETCH01,WFR00025,CLEAN,SVID_003,101.04
2025-06-29 00:03:50,ETCH01,WFR00025,CLEAN,SVID_004,101.36
2025-06-29 00:03:50,ETCH01,WFR00025,CLEAN,SVID_005,93.62
2025-06-28 23:13:25,ETCH02,WFR00006,PHOTO,SVID_001,94.59
2025-06-28 23:13:25,ETCH02,WFR00006,PHOTO,SVID_002,105.27
2025-06-28 23:13:25,ETCH02,WFR00006,PHOTO,SVID_003,99.8
2025-06-28 23:13:25,ETCH02,WFR00006,PHOTO,SVID_004,103.41
2025-06-28 23:13:25,ETCH02,WFR00006,PHOTO,SVID_005,100.14
2025-06-28 23:18:05,ETCH02,WFR00058,PHOTO,SVID_001,100.15
2025-06-28 23:18:05,ETCH02,WFR00058,PHOTO,SVID_002,100.48
2025-06-28 23:18:05,ETCH02,WFR00058,PHOTO,SVID_003,97.69
2025-06-28 23:18:05,ETCH02,WFR00058,PHOTO,SVID_004,97.83
2025-06-28 23:18:05,ETCH02,WFR00058,PHOTO,SVID_005,98.45
2025-06-28 23:27:45,ETCH02,WFR00002,ETCH,SVID_001,106.28
2025-06-28 23:27:45,ETCH02,WFR00002,ETCH,SVID_002,95.53
2025-06-28 23:27:45,ETCH02,WFR00002,ETCH,SVID_003,99.07
2025-06-28 23:27:45,ETCH02,WFR00002,ETCH,SVID_004,97.8
2025-06-28 23:27:45,ETCH02,WFR00002,ETCH,SVID_005,107.23
2025-06-29 00:01:43,ETCH01,WFR00012,PHOTO,SVID_001,100.98
2025-06-29 00:01:43,ETCH01,WFR00012,PHOTO,SVID_002,101.34
2025-06-29 00:01:43,ETCH01,WFR00012,PHOTO,SVID_003,104.45
2025-06-29 00:01:43,ETCH01,WFR00012,PHOTO,SVID_004,100.41
2025-06-29 00:01:43,ETCH01,WFR00012,PHOTO,SVID_005,105.33
2025-06-28 23:08:19,LITHO01,WFR00038,PHOTO,SVID_001,97.41
2025-06-28 23:08:19,LITHO01,WFR00038,PHOTO,SVID_002,107.05
2025-06-28 23:08:19,LITHO01,WFR00038,PHOTO,SVID_003,111.49
2025-06-28 23:08:19,LITHO01,WFR00038,PHOTO,SVID_004,98.19
2025-06-28 23:08:19,LITHO01,WFR00038,PHOTO,SVID_005,97.77
2025-06-28 23:51:35,LITHO01,WFR00083,ETCH,SVID_001,107.27
2025-06-28 23:51:35,LITHO01,WFR00083,ETCH,SVID_002,97.9
2025-06-28 23:51:35,LITHO01,WFR00083,ETCH,SVID_003,98.59
2025-06-28 23:51:35,LITHO01,WFR00083,ETCH,SVID_004,93.28
2025-06-28 23:51:35,LITHO01,WFR00083,ETCH,SVID_005,95.41
2025-06-28 23:15:02,ETCH02,WFR00061,ETCH,SVID_001,90.33
2025-06-28 23:15:02,ETCH02,WFR00061,ETCH,SVID_002,93.96
2025-06-28 23:15:02,ETCH02,WFR00061,ETCH,SVID_003,94.65
2025-06-28 23:15:02,ETCH02,WFR00061,ETCH,SVID_004,103.41
2025-06-28 23:15:02,ETCH02,WFR00061,ETCH,SVID_005,99.17
2025-06-28 23:08:01,LITHO01,WFR00045,MEASURE,SVID_001,95.87
2025-06-28 23:08:01,LITHO01,WFR00045,MEASURE,SVID_002,99.51
2025-06-28 23:08:01,LITHO01,WFR00045,MEASURE,SVID_003,100.27
2025-06-28 23:08:01,LITHO01,WFR00045,MEASURE,SVID_004,105.69
2025-06-28 23:08:01,LITHO01,WFR00045,MEASURE,SVID_005,98.34
2025-06-28 23:11:36,ETCH02,WFR00073,CLEAN,SVID_001,97.92
2025-06-28 23:11:36,ETCH02,WFR00073,CLEAN,SVID_002,99.48
2025-06-28 23:11:36,ETCH02,WFR00073,CLEAN,SVID_003,102.58
2025-06-28 23:11:36,ETCH02,WFR00073,CLEAN,SVID_004,105.97
2025-06-28 23:11:36,ETCH02,WFR00073,CLEAN,SVID_005,100.48
2025-06-29 00:07:12,ETCH02,WFR00060,CLEAN,SVID_001,92.5
2025-06-29 00:07:12,ETCH02,WFR00060,CLEAN,SVID_002,90.85
2025-06-29 00:07:12,ETCH02,WFR00060,CLEAN,SVID_003,115.84
2025-06-29 00:07:12,ETCH02,WFR00060,CLEAN,SVID_004,111.18
2025-06-29 00:07:12,ETCH02,WFR00060,CLEAN,SVID_005,96.67
2025-06-28 23:17:30,ETCH01,WFR00088,ETCH,SVID_001,95.8
2025-06-28 23:17:30,ETCH01,WFR00088,ETCH,SVID_002,100.82
2025-06-28 23:17:30,ETCH01,WFR00088,ETCH,SVID_003,98.19
2025-06-28 23:17:30,ETCH01,WFR00088,ETCH,SVID_004,102.92
2025-06-28 23:17:30,ETCH01,WFR00088,ETCH,SVID_005,102.72
2025-06-29 00:02:48,ETCH01,WFR00010,CLEAN,SVID_001,105.42
2025-06-29 00:02:48,ETCH01,WFR00010,CLEAN,SVID_002,91.26
2025-06-29 00:02:48,ETCH01,WFR00010,CLEAN,SVID_003,93.71
2025-06-29 00:02:48,ETCH01,WFR00010,CLEAN,SVID_004,104.42
2025-06-29 00:02:48,ETCH01,WFR00010,CLEAN,SVID_005,95.25
2025-06-28 23:08:27,ETCH02,WFR00017,PHOTO,SVID_001,103.47
2025-06-28 23:08:27,ETCH02,WFR00017,PHOTO,SVID_002,94.7
2025-06-28 23:08:27,ETCH02,WFR00017,PHOTO,SVID_003,82.6
2025-06-28 23:08:27,ETCH02,WFR00017,PHOTO,SVID_004,95.65
2025-06-28 23:08:27,ETCH02,WFR00017,PHOTO,SVID_005,106.03
2025-06-28 23:41:07,ETCH02,WFR00039,CLEAN,SVID_001,101.72
2025-06-28 23:41:07,ETCH02,WFR00039,CLEAN,SVID_002,102.92
2025-06-28 23:41:07,ETCH02,WFR00039,CLEAN,SVID_003,98.2
2025-06-28 23:41:07,ETCH02,WFR00039,CLEAN,SVID_004,102.95
2025-06-28 23:41:07,ETCH02,WFR00039,CLEAN,SVID_005,105.54
2025-06-28 23:55:34,ETCH01,WFR00058,CLEAN,SVID_001,104.1
2025-06-28 23:55:34,ETCH01,WFR00058,CLEAN,SVID_002,102.54
2025-06-28 23:55:34,ETCH01,WFR00058,CLEAN,SVID_003,105.33
2025-06-28 23:55:34,ETCH01,WFR00058,CLEAN,SVID_004,105.85
2025-06-28 23:55:34,ETCH01,WFR00058,CLEAN,SVID_005,106.91
2025-06-28 23:17:07,LITHO01,WFR00004,CLEAN,SVID_001,103.24
2025-06-28 23:17:07,LITHO01,WFR00004,CLEAN,SVID_002,99.16
2025-06-28 23:17:07,LITHO01,WFR00004,CLEAN,SVID_003,100.73
2025-06-28 23:17:07,LITHO01,WFR00004,CLEAN,SVID_004,106.03
2025-06-28 23:17:07,LITHO01,WFR00004,CLEAN,SVID_005,95.92
2025-06-29 00:03:20,LITHO01,WFR00081,MEASURE,SVID_001,100.14
2025-06-29 00:03:20,LITHO01,WFR00081,MEASURE,SVID_002,106.39
2025-06-29 00:03:20,LITHO01,WFR00081,MEASURE,SVID_003,100.96
2025-06-29 00:03:20,LITHO01,WFR00081,MEASURE,SVID_004,100.23
2025-06-29 00:03:20,LITHO01,WFR00081,MEASURE,SVID_005,93.2
2025-06-28 23:30:20,ETCH01,WFR00034,MEASURE,SVID_001,103.73
2025-06-28 23:30:20,ETCH01,WFR00034,MEASURE,SVID_002,105.93
2025-06-28 23:30:20,ETCH01,WFR00034,MEASURE,SVID_003,98.82
2025-06-28 23:30:20,ETCH01,WFR00034,MEASURE,SVID_004,94.07
2025-06-28 23:30:20,ETCH01,WFR00034,MEASURE,SVID_005,98.01
2025-06-28 23:28:10,ETCH01,WFR00092,PHOTO,SVID_001,102.59
2025-06-28 23:28:10,ETCH01,WFR00092,PHOTO,SVID_002,96.88
2025-06-28 23:28:10,ETCH01,WFR00092,PHOTO,SVID_003,103.76
2025-06-28 23:28:10,ETCH01,WFR00092,PHOTO,SVID_004,104.88
2025-06-28 23:28:10,ETCH01,WFR00092,PHOTO,SVID_005,96.52
2025-06-29 00:03:32,LITHO01,WFR00081,PHOTO,SVID_001,99.79
2025-06-29 00:03:32,LITHO01,WFR00081,PHOTO,SVID_002,97.21
2025-06-29 00:03:32,LITHO01,WFR00081,PHOTO,SVID_003,101.89
2025-06-29 00:03:32,LITHO01,WFR00081,PHOTO,SVID_004,107.83
2025-06-29 00:03:32,LITHO01,WFR00081,PHOTO,SVID_005,99.67
2025-06-29 00:07:04,ETCH02,WFR00086,PHOTO,SVID_001,92.76
2025-06-29 00:07:04,ETCH02,WFR00086,PHOTO,SVID_002,89.01
2025-06-29 00:07:04,ETCH02,WFR00086,PHOTO,SVID_003,102.2
2025-06-29 00:07:04,ETCH02,WFR00086,PHOTO,SVID_004,97.49
2025-06-29 00:07:04,ETCH02,WFR00086,PHOTO,SVID_005,94.89
