Temp,Pressure,RF_Power,Gas_Flow,Etch_Time,Tool_ID,target_cd
120.4883805,0.332927214,241.134355,39.54516785,48.8347556,3,46.47011606
116.1349511,0.400510227,232.3039457,42.94592856,72.3581162,1,47.58902619
120.1225509,0.291152639,246.5410788,39.47147666,58.44101822,1,43.64794105
122.4899915,0.260085138,284.2341696,43.92539485,54.51712704,3,44.72147964
127.255718,0.231034039,222.5619771,43.45982858,61.60018226,3,42.27687351
124.7963541,0.263453498,217.728772,48.89830266,65.01782736,3,45.63796118
130.7659123,0.298343651,279.4234065,51.55154373,71.17398816,1,43.25522344
116.1632622,0.389727893,245.8135265,51.97841905,74.4849923,1,42.15660458
124.3616032,0.274119435,236.6185452,42.18915987,56.40231354,3,42.84717691
120.91671,0.311189398,270.7980937,43.95389063,46.73952314,2,42.69990309
130.9490147,0.299178855,237.8876892,36.58280904,55.86534839,3,46.09035101
115.9585086,0.359419664,286.5201943,40.97064967,62.60280507,1,43.89706976
115.8013908,0.426346621,263.5585174,49.82425817,50.36241074,1,42.6885936
117.0030368,0.273456561,240.2417718,53.07791412,50.42849085,3,41.94914829
109.3805214,0.275528028,293.1461643,38.82825564,63.43787882,3,43.99884367
117.3712249,0.352208044,237.8857015,42.0376787,59.51347648,3,46.94235944
116.2043367,0.334094574,264.8419074,44.86797122,60.32796995,1,40.61089074
120.7519689,0.392335366,255.9858516,46.40080579,52.41504665,1,43.43659216
121.7087799,0.329196409,276.0348258,40.9519824,57.69599286,3,43.13128704
129.3808542,0.282035395,281.2302239,47.12030522,50.75766856,2,47.85481862
124.7521192,0.329532742,250.640083,42.63080326,68.90198411,3,45.0915925
117.1154817,0.355435179,234.9316426,44.92773865,70.35249335,1,45.90503837
115.5079266,0.341024109,259.1994429,47.73142124,41.53812138,1,43.7055178
122.4595959,0.325363702,236.4456926,45.03211135,50.7048914,3,39.9360426
113.398834,0.353333734,290.267745,42.81807055,45.03470745,3,46.46244157
129.1572938,0.35846478,252.7307066,44.45195098,53.49976066,3,45.35512741
125.8972006,0.36910795,242.693569,44.5581852,59.1656203,1,47.98907946
117.6541217,0.332435494,253.6936061,43.14994485,45.5035478,1,51.46648747
111.4343274,0.291644096,223.0574742,43.70601969,50.78140187,3,41.33736336
126.7693619,0.307335684,230.5677192,52.99323585,49.96042628,2,49.93850641
119.4273008,0.360325448,274.0082782,47.80459724,62.07267329,3,46.69655471
126.1890816,0.259153216,236.8621144,43.52259841,60.69344337,1,45.17026039
112.0278617,0.318433665,229.0617803,48.48477202,52.78262447,1,45.40040496
117.0031249,0.280333059,260.7330551,43.33090255,61.76820872,3,44.72128769
120.0262185,0.301437241,273.7140831,50.86562319,54.53319915,3,44.05581588
120.234903,0.363922593,264.3790662,46.84821096,57.2834489,3,45.56017227
117.7496726,0.309554953,269.9209537,44.46348928,76.7345209,1,42.401628
123.1142497,0.302321827,234.8640982,47.23858463,73.40461052,1,43.96891225
114.6618979,0.232007193,221.5637867,37.14561924,47.00418763,3,44.84968068
119.2881026,0.337312678,280.026673,39.36616266,68.29732418,2,42.86603923
120.6014782,0.332274209,243.5464032,39.03037497,68.11396554,3,43.87749939
122.5721942,0.408162736,244.9833397,45.71471547,48.51736711,1,49.56116063
123.5580744,0.284611088,276.5638828,53.662575,68.18777644,1,43.25439581
114.3767895,0.310957516,261.1246002,56.15650073,75.37931918,3,45.31383125
112.3294291,0.312469184,259.1177554,48.19025551,48.77455194,3,45.52964075
126.3883841,0.378872664,293.3000469,47.50422237,50.82497179,3,45.68378239
121.6615701,0.295235223,237.1296354,35.99471133,70.17661467,1,45.82090019
116.2575673,0.313951076,268.5568026,42.286631,62.71495311,1,48.55019224
127.7557599,0.330394825,251.1402625,41.06108124,65.51476275,3,45.48960659
120.5783732,0.309330456,255.3718456,41.89576201,63.40589216,2,46.54511212
125.8964859,0.277678319,280.5693685,44.15928091,63.90695921,3,43.90350973
120.3375924,0.3097045,260.1567151,42.63954711,46.73527872,1,47.059575
130.3037396,0.353681587,260.7659216,35.10350095,70.47317707,1,42.95498079
128.7767042,0.248674235,271.4501467,48.73955128,71.69589992,3,46.41278958
118.7551793,0.306648484,242.7009454,39.63628487,57.70609256,3,45.03644907
124.8578548,0.264993959,233.2158067,46.19623432,59.5652305,3,45.2898294
123.2268797,0.359752331,229.1038161,55.37041335,44.68892497,1,43.40749321
126.8431578,0.223840655,210.6728682,40.40307704,65.14254756,1,46.56842178
115.1753827,0.272053908,291.1241426,32.34856239,65.72057442,3,45.02011076
123.4302573,0.318860594,227.9358327,43.56997889,59.37808983,2,46.81395841
125.2921224,0.378276201,245.5749275,50.50479817,71.2435336,3,48.60043444
111.2063026,0.296712487,244.463734,54.79173727,56.65922769,1,48.07222233
114.0837074,0.272240024,256.148134,38.85225203,65.64605926,1,47.2048545
109.8038391,0.394057853,266.3147443,47.48349612,49.80335661,3,45.4351467
118.6529658,0.227599305,267.2094698,42.67344772,59.76447849,3,43.74376898
123.5877113,0.190059702,238.3384512,44.47025823,58.25645742,3,46.81268587
127.5117853,0.322000723,246.6575657,58.22171674,62.25307922,1,49.02452831
120.3704739,0.274897289,255.651599,37.48514836,56.30473071,1,48.83437847
128.1430777,0.248938359,245.0261775,46.26869831,58.68527404,3,44.36578317
113.0994927,0.335417822,282.1469115,47.33846586,68.26047171,2,43.26459827
111.4830878,0.312190036,259.819499,50.42893162,55.63235763,3,40.43272406
119.7222615,0.271796068,264.6975557,45.48991577,43.93422899,1,44.50777327
121.9203272,0.23598478,263.2576254,46.5402527,77.49583904,1,47.13866222
119.8365263,0.343622866,273.4694771,43.04175716,73.81454079,3,43.45288668
109.6627895,0.332510059,253.6204312,46.34563471,47.07737305,3,46.42194229
119.5543998,0.295041207,224.063361,43.28403862,66.89707805,3,46.20762072
113.4776525,0.39233185,257.993759,48.10785945,54.97025229,1,46.34351653
123.3483627,0.246495762,236.9728621,43.15194832,62.63487215,1,41.56360871
121.8329912,0.223723741,239.4276664,46.88550197,62.94224129,3,45.05891007
115.3006011,0.265404597,261.7272804,44.85368593,57.655922,2,38.21276158
117.4306654,0.297720699,274.7656614,50.63025125,52.16234334,3,44.23850777
114.7039324,0.312166972,250.4254315,44.74303138,53.09458948,1,41.32543785
119.6866045,0.287938197,256.1766603,36.13483766,50.83808085,1,46.93434345
124.7757116,0.31760277,284.0442989,51.3096075,51.68177792,3,45.29967933
115.0713698,0.237423029,254.8150636,40.4713385,59.3282171,3,45.80568728
122.5202326,0.37218823,302.0336623,41.73116831,52.84240011,3,47.48140482
117.3487119,0.295892441,261.3101929,42.02169353,66.82052066,1,40.17271827
116.0356358,0.355864792,214.7847448,51.87219047,74.87246155,1,50.54769842
119.4648482,0.317136267,265.0668324,34.32162893,54.19946759,3,47.95315278
114.8237884,0.322837661,257.6231677,60.68874267,62.39404501,2,44.1505887
117.2317535,0.328488364,275.7950551,50.28028405,64.9968511,3,47.29005934
114.0106105,0.322385428,263.463627,46.11619457,64.72002271,1,41.61575863
129.8236257,0.332136138,247.2308803,44.72553,60.75955268,1,45.04669455
120.1763178,0.366457627,225.5140353,46.42777037,67.42682418,3,45.68010925
116.5013725,0.309826058,245.8195349,47.60561214,64.82248953,3,44.09873831
121.0698996,0.335450188,232.9895909,48.22607793,47.62337578,3,43.91041536
119.4383598,0.295513215,238.389531,47.77802233,68.69156064,1,47.62145291
118.895152,0.372005861,261.7715681,45.44790341,68.87290837,1,43.14556576
123.0708335,0.266180385,283.3980901,44.0133079,52.36713896,3,45.29318657
123.7875386,0.390047022,257.8934306,44.24363358,60.37937835,2,43.99122523
117.3474943,0.297992102,226.0823388,44.0254586,66.83328993,3,40.90424568
117.1209088,0.228461245,258.8920534,50.66885048,57.9068618,1,45.32146144
118.6247415,0.306405221,273.9326297,47.96778361,70.72978048,1,41.08409049
108.4903942,0.265947417,237.8043419,30.29805683,83.63872495,3,44.78185341
112.4240447,0.342032177,247.3196567,48.27950388,52.14013967,3,42.31562841
126.8343713,0.267368801,250.2937639,45.97368097,46.18955397,3,47.91394693
128.2248386,0.277690828,234.3020337,44.90645622,63.03818596,1,46.1057093
118.7548198,0.205522963,262.9656087,43.05740773,67.21562505,1,43.92692332
122.8827848,0.277384684,247.581037,50.6205636,57.69133626,3,48.5052289
121.5562508,0.178806034,258.3906489,49.73763231,74.53260663,2,41.2017211
135.394404,0.220804859,232.2501564,41.13561166,46.613942,3,47.2405491
125.5978746,0.338020733,241.250834,47.03526144,66.92918623,1,46.78597026
119.360412,0.339290008,264.4476272,40.14171633,53.94139179,1,45.22585958
115.2222978,0.321272878,242.543337,38.10190918,77.19377906,3,44.94156991
111.9677684,0.251651193,284.539277,41.86641388,79.92515353,3,46.10367364
121.0173182,0.297614432,242.0072763,49.31196736,52.33343412,3,45.51326316
116.2182463,0.299819873,254.4936945,49.76562523,54.50442864,1,40.67962691
112.8887315,0.242081766,268.6518166,47.5654271,68.59587887,1,42.56468902
116.7671356,0.375169915,221.6326853,48.62547893,56.1286935,3,46.28477733
114.59226,0.343868115,214.7838238,47.58089144,59.54588782,2,45.85167191
128.4357082,0.288951791,219.4868737,41.79259202,60.25388421,3,41.81502844
124.4081988,0.301344292,275.2516821,47.15961272,40.80326844,1,48.22575418
119.9601368,0.31041914,238.9628371,49.00204763,59.86162254,1,47.70577079
127.3997207,0.197913257,301.1639857,48.77145665,53.10272226,3,45.99077986
120.3868415,0.287641131,238.715048,50.94456686,55.06877178,3,45.64027291
115.693579,0.265900788,253.6910261,48.54151924,74.43632003,3,44.04026535
127.6156204,0.249919,280.8421991,46.75724104,47.43493106,1,43.60766266
122.6945502,0.285944985,290.1218578,50.35075119,68.13205187,1,47.09011508
114.8137692,0.389884326,291.2300715,44.8673937,57.2103707,3,46.3310061
119.0483066,0.332042143,274.1673246,40.59062674,57.20239832,2,42.46839034
115.6219087,0.271441051,270.4812505,44.18466518,67.90371896,3,45.48520236
113.0860013,0.328629139,261.850539,41.27548678,63.40051295,1,44.33280877
